sample_index,relative_path,body_name,x_start,x_end,y_start,y_end,z_start,z_end,width_x,width_y,thickness_z,top_depth_index,bottom_depth_index,center_x_index,center_y_index,center_z_index,density_contrast,nonzero_density_cells,gravity_minimum_mgal,gravity_maximum_mgal,gravity_mean_mgal,gravity_std_mgal
577,samples/sample_000577.npz,rectangular_body_000577,14,29,17,28,16,21,15,11,5,16,21,21.5,22.5,18.5,0.34220106547226914,825,1.8008510818902823e-05,0.05294707765711987,0.0026755938062907325,0.00813580348783634
611,samples/sample_000611.npz,rectangular_body_000611,19,33,40,51,12,17,14,11,5,12,17,26.0,45.5,14.5,0.3918753844894856,770,1.5250373277031988e-05,0.06448832749210492,0.002896915785941156,0.009659791459810737
30,samples/sample_000030.npz,rectangular_body_000030,49,55,24,39,15,22,6,15,7,15,22,52.0,31.5,18.5,0.32340379562796207,630,1.1636534870417402e-05,0.05771220376525254,0.0018949837959907714,0.006836519916192575
510,samples/sample_000510.npz,rectangular_body_000510,25,39,43,57,9,11,14,14,2,9,11,32.0,50.0,10.0,0.31102336386489987,392,4.317757173795659e-06,0.022727053869673018,0.0011814584537197716,0.003917003004389602
957,samples/sample_000957.npz,rectangular_body_000957,36,44,28,40,3,6,8,12,3,3,6,40.0,34.0,4.5,0.2580464566091729,288,1.8070254986768602e-06,0.03857405855983283,0.0007942526467373196,0.004008124910479654
175,samples/sample_000175.npz,rectangular_body_000175,29,40,39,52,6,12,11,13,6,6,12,34.5,45.5,9.0,0.8307043149728166,858,2.563189756308428e-05,0.18333473292536107,0.007016596386553649,0.026661937561654688
349,samples/sample_000349.npz,rectangular_body_000349,49,60,18,29,2,4,11,11,2,2,4,54.5,23.5,3.0,0.5722132920249465,242,1.0759356661010995e-06,0.08535604664932125,0.001640215314514155,0.008392128915030909
188,samples/sample_000188.npz,rectangular_body_000188,50,59,49,55,8,13,9,6,5,8,13,54.5,52.0,10.5,0.4659665723827107,270,2.2297080920313916e-06,0.07176055878793222,0.0011795146889151706,0.006296433835515234
439,samples/sample_000439.npz,rectangular_body_000439,45,60,38,44,4,8,15,6,4,4,8,52.5,41.0,6.0,0.5372151522358461,360,2.970667683569158e-06,0.08658515094744823,0.0019397089899336598,0.00944193208376048
314,samples/sample_000314.npz,rectangular_body_000314,23,37,30,46,5,7,14,16,2,5,7,30.0,38.0,6.0,0.8053544895882767,448,1.2742339755727578e-05,0.06806631669231647,0.003664071043410269,0.012210807800196885
280,samples/sample_000280.npz,rectangular_body_000280,28,42,25,34,12,18,14,9,6,12,18,35.0,29.5,15.0,0.6826717955148642,756,4.794040855769301e-05,0.12871324636349124,0.004992456611036011,0.017413080102579054
827,samples/sample_000827.npz,rectangular_body_000827,57,61,23,31,13,16,4,8,3,13,16,59.0,27.0,14.5,0.24520678312898925,96,7.190938097749973e-07,0.016364959956583047,0.0002071519584404501,0.0011644083330565195
644,samples/sample_000644.npz,rectangular_body_000644,15,29,8,13,3,10,14,5,7,3,10,22.0,10.5,6.5,0.7542157301291621,490,5.691114665104116e-06,0.21154733699011186,0.003727678243515477,0.01963730110570013
589,samples/sample_000589.npz,rectangular_body_000589,25,32,36,52,9,15,7,16,6,9,15,28.5,44.0,12.0,0.33794747713197887,672,1.1120246285212864e-05,0.06504305007991665,0.0022054711370139905,0.008379209213840591
428,samples/sample_000428.npz,rectangular_body_000428,35,50,6,19,10,14,15,13,4,10,14,42.5,12.5,12.0,0.25232017717556093,780,5.780400226786902e-06,0.03563984641122357,0.001873463293081103,0.006081146268071545
327,samples/sample_000327.npz,rectangular_body_000327,35,49,48,58,10,14,14,10,4,10,14,42.0,53.0,12.0,0.49715056276693464,560,7.82525816647494e-06,0.06745157620786098,0.0026399074330158284,0.009723027140651513
746,samples/sample_000746.npz,rectangular_body_000746,46,51,16,23,3,11,5,7,8,3,11,48.5,19.5,7.0,0.7774293857266039,280,3.955175624792995e-06,0.23393937325712708,0.0022009963787050996,0.014915338639315247
540,samples/sample_000540.npz,rectangular_body_000540,52,61,27,33,5,12,9,6,7,5,12,56.5,30.0,8.5,0.2631246076980083,378,2.1623020711342785e-06,0.06242686606756414,0.0009495289051329918,0.005374855131042632
671,samples/sample_000671.npz,rectangular_body_000671,46,51,50,55,8,13,5,5,5,8,13,48.5,52.5,10.5,0.9843161406267344,125,2.5508383367831048e-06,0.13281254832840217,0.0011752459890025922,0.007684619001125148
403,samples/sample_000403.npz,rectangular_body_000403,14,26,4,12,15,18,12,8,3,15,18,20.0,8.0,16.5,0.21565806432900284,288,2.020011140333052e-06,0.0187118184426443,0.0005607890833660666,0.0022179206603193634
747,samples/sample_000747.npz,rectangular_body_000747,46,57,12,22,7,9,11,10,2,7,9,51.5,17.0,8.0,0.31583891735888453,220,1.2086741697691412e-06,0.023231576617867077,0.0006762517908904121,0.0029525573718697314
226,samples/sample_000226.npz,rectangular_body_000226,5,10,51,59,2,8,5,8,6,2,8,7.5,55.0,5.0,0.5346681212475293,240,9.890518569052386e-07,0.16013554063016774,0.001334380644111221,0.009874097983559912
265,samples/sample_000265.npz,rectangular_body_000265,23,36,14,27,3,6,13,13,3,3,6,29.5,20.5,4.5,0.4105888841758047,507,4.305076700760684e-06,0.06277840426330784,0.002221194211027366,0.008822886064305804
361,samples/sample_000361.npz,rectangular_body_000361,21,36,16,24,7,15,15,8,8,7,15,28.5,20.0,11.0,0.46174022389864144,960,1.9795050034511906e-05,0.12455673939847087,0.004328374348797124,0.016602583284829924
246,samples/sample_000246.npz,rectangular_body_000246,17,29,44,56,15,19,12,12,4,15,19,23.0,50.0,17.0,0.4741696066458017,576,1.2334447942694287e-05,0.05923029691059181,0.0025627170006150423,0.008537016891022344
205,samples/sample_000205.npz,rectangular_body_000205,37,44,44,53,13,21,7,9,8,13,21,40.5,48.5,17.0,0.29306944141669233,504,7.106286350649044e-06,0.061963237455478604,0.0013957287538557818,0.0059015322371784055
641,samples/sample_000641.npz,rectangular_body_000641,56,61,17,24,9,15,5,7,6,9,15,58.5,20.5,12.0,0.2900819621940969,210,1.3517065256160242e-06,0.04704074147232056,0.0005502972834856028,0.0032837828139636173
404,samples/sample_000404.npz,rectangular_body_000404,15,28,39,48,13,16,13,9,3,13,16,21.5,43.5,14.5,0.655977825494131,351,1.0734010532190655e-05,0.062032555631601996,0.0022101403233167494,0.00807534613721279
219,samples/sample_000219.npz,rectangular_body_000219,27,40,34,42,8,10,13,8,2,8,10,33.5,38.0,9.0,0.857707734406314,208,9.209292919942523e-06,0.06011017590201513,0.0017617854390476152,0.007442098225346118
534,samples/sample_000534.npz,rectangular_body_000534,26,41,45,59,9,15,15,14,6,9,15,33.5,52.0,12.0,0.995476651600552,1260,4.6607337188502044e-05,0.21253559362427912,0.01194564591137111,0.03767703805524454
824,samples/sample_000824.npz,rectangular_body_000824,26,31,9,23,12,19,5,14,7,12,19,28.5,16.0,15.5,0.61632496482893,490,1.5930636425092776e-05,0.11162848388969096,0.0028753035446815213,0.011583899964491705
358,samples/sample_000358.npz,rectangular_body_000358,5,14,42,51,4,8,9,9,4,4,8,9.5,46.5,6.0,0.29503093423958965,324,1.167846452862039e-06,0.04855171686097103,0.0009531896652880071,0.004994201688037499
229,samples/sample_000229.npz,rectangular_body_000229,17,25,58,62,7,12,8,4,5,7,12,21.0,60.0,9.5,0.711878377851388,160,1.9463053478604516e-06,0.10039527105344498,0.0010195831494976629,0.006778785978044285
233,samples/sample_000233.npz,rectangular_body_000233,37,50,23,34,14,17,13,11,3,14,17,43.5,28.5,15.5,0.3702397478733513,429,1.0121795672882421e-05,0.03562768295764153,0.001524901815753672,0.005116243968395393
324,samples/sample_000324.npz,rectangular_body_000324,11,27,10,25,13,20,16,15,7,13,20,19.0,17.5,16.5,0.506345175809118,1680,3.7580487033153223e-05,0.11977001003139034,0.00802318508826653,0.022313479830256583
976,samples/sample_000976.npz,rectangular_body_000976,40,52,20,30,4,6,12,10,2,4,6,46.0,25.0,5.0,0.23190540291392356,240,9.773424778958254e-07,0.021078023879867364,0.0005770625967107022,0.0026055587639191432
225,samples/sample_000225.npz,rectangular_body_000225,46,53,21,37,6,9,7,16,3,6,9,49.5,29.0,7.5,0.4948974929092671,336,4.1620869028713306e-06,0.05469575019177546,0.0016445382891986762,0.0069743518458192265
161,samples/sample_000161.npz,rectangular_body_000161,42,56,14,18,16,24,14,4,8,16,24,49.0,16.0,20.0,0.8433315989837613,448,1.6634057935632004e-05,0.13092685579532953,0.003474959816691127,0.013299886072717653
80,samples/sample_000080.npz,rectangular_body_000080,34,47,35,43,3,8,13,8,5,3,8,40.5,39.0,5.5,0.4787336263885227,520,5.906317787737597e-06,0.10800015331534846,0.0025906834520155997,0.01219195392254494
291,samples/sample_000291.npz,rectangular_body_000291,5,13,37,43,6,14,8,6,8,6,14,9.0,40.0,10.0,0.418174515724672,384,3.703656887762e-06,0.10439190717421856,0.001531442656904186,0.008548535576922691
793,samples/sample_000793.npz,rectangular_body_000793,39,45,34,44,11,19,6,10,8,11,19,42.0,39.0,15.0,0.37880675544033227,480,1.0427163333570265e-05,0.08163525694664214,0.0017506586050463247,0.0076833552078515955
807,samples/sample_000807.npz,rectangular_body_000807,15,30,5,17,4,8,15,12,4,4,8,22.5,11.0,6.0,0.433048630005721,720,4.638669478154653e-06,0.07417245477362325,0.003127360586251112,0.01171848174414381
875,samples/sample_000875.npz,rectangular_body_000875,21,25,3,16,10,13,4,13,3,10,13,23.0,9.5,11.5,0.28759883144777043,156,1.1793382061785615e-06,0.022899613674841807,0.0004209497285947532,0.0020710784894298405
886,samples/sample_000886.npz,rectangular_body_000886,7,13,19,33,6,12,6,14,6,6,12,10.0,26.0,9.0,0.847318051094075,504,9.759125991512085e-06,0.1713773805688879,0.004128005462725417,0.018984580815662306
801,samples/sample_000801.npz,rectangular_body_000801,31,35,38,44,6,8,4,6,2,6,8,33.0,41.0,7.0,0.8897893272377273,48,1.5314689144097466e-06,0.05672803097305686,0.00042764650320973425,0.0031522443424814857
646,samples/sample_000646.npz,rectangular_body_000646,24,38,25,31,5,12,14,6,7,5,12,31.0,28.0,8.5,0.20228533281732855,588,6.508124440735551e-06,0.04919328947603749,0.0011836651161342248,0.005393840926125091
778,samples/sample_000778.npz,rectangular_body_000778,17,32,43,55,6,11,15,12,5,6,11,24.5,49.0,8.5,0.6554467734138336,900,1.4931799594296873e-05,0.1238264610637439,0.005786613208052953,0.02035072116206914
4,samples/sample_000004.npz,rectangular_body_000004,49,59,18,30,14,16,10,12,2,14,16,54.0,24.0,15.0,0.3684879516949954,240,3.1356468814635504e-06,0.023172601628978738,0.000821599882277175,0.003060893988477072
731,samples/sample_000731.npz,rectangular_body_000731,7,12,40,49,6,12,5,9,6,6,12,9.5,44.5,9.0,0.9690675144746734,270,4.920214829226168e-06,0.18476065419379478,0.0025175996374135656,0.014522227151279949
954,samples/sample_000954.npz,rectangular_body_000954,26,39,29,42,14,22,13,13,8,14,22,32.5,35.5,18.0,0.3597666653564333,1352,5.777623968143866e-05,0.09081768419594319,0.004661554933462158,0.014098943551899355
835,samples/sample_000835.npz,rectangular_body_000835,40,53,29,42,12,19,13,13,7,12,19,46.5,35.5,15.5,0.6597694970481107,1183,4.391460626236698e-05,0.15190440789301937,0.007456739724466583,0.023761791424023817
106,samples/sample_000106.npz,rectangular_body_000106,30,41,23,30,14,16,11,7,2,14,16,35.5,26.5,15.0,0.6076186970277863,154,7.3985071159796834e-06,0.03498142341761036,0.0009045377724793964,0.003683676134796882
554,samples/sample_000554.npz,rectangular_body_000554,4,20,47,56,12,20,16,9,8,12,20,12.0,51.5,16.0,0.35985246336345655,1152,1.2118478430919253e-05,0.08978381077492821,0.003777821721338583,0.013061610556209666
171,samples/sample_000171.npz,rectangular_body_000171,45,54,10,14,6,8,9,4,2,6,8,49.5,12.0,7.0,0.6488364763077721,72,6.526333597137869e-07,0.042777475644953405,0.0004584618480395344,0.0029804172314196868
364,samples/sample_000364.npz,rectangular_body_000364,26,36,52,60,2,6,10,8,4,2,6,31.0,56.0,4.0,0.4516506584311656,320,1.6403229298204321e-06,0.10705886760715487,0.0015885939769046753,0.009221707203096435
745,samples/sample_000745.npz,rectangular_body_000745,28,36,11,20,12,15,8,9,3,12,15,32.0,15.5,13.5,0.7490721204183324,216,8.047118736713562e-06,0.06728411993951951,0.001553561708171294,0.006828095526113842
685,samples/sample_000685.npz,rectangular_body_000685,45,58,10,15,15,23,13,5,8,15,23,51.5,12.5,19.0,0.71913712413714,520,1.3038320627859884e-05,0.13244663277232105,0.0033804157305196004,0.013486450868242508
725,samples/sample_000725.npz,rectangular_body_000725,41,45,48,52,4,9,4,4,5,4,9,43.0,50.0,6.5,0.2932506738427237,80,3.9487922375315177e-07,0.04795324702456816,0.00023575779022099827,0.002064382744010548
0,samples/sample_000000.npz,rectangular_body_000000,20,36,49,54,16,19,16,5,3,16,19,28.0,51.5,17.5,0.5823011515635614,240,7.032973128137094e-06,0.042782623296746994,0.001307996178176183,0.004829692209163078
113,samples/sample_000113.npz,rectangular_body_000113,51,61,18,28,9,13,10,10,4,9,13,56.0,23.0,11.0,0.5933520521682216,400,5.655421395361721e-06,0.07955802096752662,0.002215219800421153,0.009625898352548935
757,samples/sample_000757.npz,rectangular_body_000757,12,20,58,62,12,18,8,4,6,12,18,16.0,60.0,15.0,0.9104342261106211,192,4.1003897012800346e-06,0.1192161887717999,0.0014687718290028145,0.008495155291869373
702,samples/sample_000702.npz,rectangular_body_000702,42,57,42,53,3,11,15,11,8,3,11,49.5,47.5,7.0,0.8101595266123609,1320,1.7336240626459355e-05,0.27565105308031224,0.010742806895902984,0.040932923566992636
785,samples/sample_000785.npz,rectangular_body_000785,28,35,21,31,6,9,7,10,3,6,9,31.5,26.0,7.5,0.6136927817921671,210,5.809638793184044e-06,0.06637718171494748,0.0012863619869224814,0.006563547892716264
217,samples/sample_000217.npz,rectangular_body_000217,39,43,29,36,15,20,4,7,5,15,20,41.0,32.5,17.5,0.8405318124847987,140,1.0290737330127556e-05,0.08011795361939028,0.0011271680350236697,0.005473339718004353
75,samples/sample_000075.npz,rectangular_body_000075,14,25,34,42,13,17,11,8,4,13,17,19.5,38.0,15.0,0.7011835364614531,352,1.3339954832869483e-05,0.08324653463785169,0.0023698637029194716,0.009390065382894044
210,samples/sample_000210.npz,rectangular_body_000210,16,26,19,29,5,11,10,10,6,5,11,21.0,24.0,8.0,0.9421818730685152,600,1.6586251173769026e-05,0.20998756662637938,0.0056181859419740555,0.025083513318890863
566,samples/sample_000566.npz,rectangular_body_000566,26,40,24,37,14,19,14,13,5,14,19,33.0,30.5,16.5,0.8435192348082015,910,9.031583080370419e-05,0.13763834033673522,0.0073925058177290795,0.022274014496858754
103,samples/sample_000103.npz,rectangular_body_000103,44,58,22,29,10,14,14,7,4,10,14,51.0,25.5,12.0,0.9970838266696098,392,1.3091659113788739e-05,0.12679203063646155,0.0037359321800362125,0.015222743324534684
963,samples/sample_000963.npz,rectangular_body_000963,5,15,40,55,2,8,10,15,6,2,8,10.0,47.5,5.0,0.26389730262846733,900,2.439168616329024e-06,0.08414386762861606,0.002515155140423888,0.010678571659083353
558,samples/sample_000558.npz,rectangular_body_000558,44,52,35,45,6,10,8,10,4,6,10,48.0,40.0,8.0,0.5268464554764605,320,4.0831678444738675e-06,0.07557522192855479,0.0016632609104438823,0.008070735923492549
96,samples/sample_000096.npz,rectangular_body_000096,50,59,32,46,6,13,9,14,7,6,13,54.5,39.0,9.5,0.30725299857992516,882,6.2512808503551825e-06,0.0767992185267719,0.0025982281223835414,0.010463415487391655
650,samples/sample_000650.npz,rectangular_body_000650,40,56,9,21,7,12,16,12,5,7,12,48.0,15.0,9.5,0.5055519479448038,960,1.0513211413092342e-05,0.09322624983422603,0.004688643169106066,0.015892537889679027
8,samples/sample_000008.npz,rectangular_body_000008,13,26,45,58,13,16,13,13,3,13,16,19.5,51.5,14.5,0.9925207538285843,507,1.6695331899465338e-05,0.09952427872806577,0.004723722075128075,0.015636125454506985
518,samples/sample_000518.npz,rectangular_body_000518,28,43,2,14,14,16,15,12,2,14,16,35.5,8.0,15.0,0.35363900544852706,360,4.71919903949276e-06,0.02353342423400657,0.0011511862729440782,0.003820288649486563
290,samples/sample_000290.npz,rectangular_body_000290,14,21,8,17,3,11,7,9,8,3,11,17.5,12.5,7.0,0.9668653457100038,504,7.563092206442619e-06,0.30892060465216864,0.0048922257654344815,0.027265295761632537
908,samples/sample_000908.npz,rectangular_body_000908,38,54,25,33,9,17,16,8,8,9,17,46.0,29.0,13.0,0.6262676339088955,1024,3.172072824126172e-05,0.16141242167562458,0.006187416792602058,0.022268794484458804
666,samples/sample_000666.npz,rectangular_body_000666,19,26,47,54,4,11,7,7,7,4,11,22.5,50.5,7.5,0.8188329405618346,343,5.566005037896321e-06,0.20839750351856007,0.0027919097281827025,0.01655141834145245
636,samples/sample_000636.npz,rectangular_body_000636,7,18,41,46,11,13,11,5,2,11,13,12.5,43.5,12.0,0.3469654351730709,110,1.0791344716623276e-06,0.019751790235127,0.0003638532709586185,0.0017679585548745728
618,samples/sample_000618.npz,rectangular_body_000618,33,39,35,50,7,14,6,15,7,7,14,36.0,42.5,10.5,0.9109080603625692,630,2.5793171761783828e-05,0.204431822590375,0.005619164489811902,0.023646404834488623
585,samples/sample_000585.npz,rectangular_body_000585,42,58,9,14,3,11,16,5,8,3,11,50.0,11.5,7.0,0.37629007366688205,640,3.2857965108295457e-06,0.1173293356551666,0.0023986613363709756,0.011804477084902152
803,samples/sample_000803.npz,rectangular_body_000803,15,30,33,39,7,10,15,6,3,7,10,22.5,36.0,8.5,0.2725273051990533,270,2.822136390931141e-06,0.027922809963485413,0.000727416971195846,0.0032134265705239524
297,samples/sample_000297.npz,rectangular_body_000297,25,41,48,59,12,20,16,11,8,12,20,33.0,53.5,16.0,0.9541568060163397,1408,6.228652911213058e-05,0.24812352747896477,0.012472372025115593,0.0397529070749109
228,samples/sample_000228.npz,rectangular_body_000228,26,42,24,37,5,8,16,13,3,5,8,34.0,30.5,6.5,0.43124807661798414,624,1.2538105184565538e-05,0.05313126473355988,0.002717640481623282,0.00924636282577875
28,samples/sample_000028.npz,rectangular_body_000028,24,37,45,53,10,18,13,8,8,10,18,30.5,49.0,14.0,0.37916968038695953,832,1.5237661698628158e-05,0.09406215987067411,0.0030199364722694657,0.011609225964011087
537,samples/sample_000537.npz,rectangular_body_000537,38,51,10,19,7,12,13,9,5,7,12,44.5,14.5,9.5,0.5188715671325614,585,7.158051500436851e-06,0.0916998542790223,0.002947632879518451,0.012036385056402884
791,samples/sample_000791.npz,rectangular_body_000791,6,19,25,32,13,17,13,7,4,13,17,12.5,28.5,15.0,0.2975324681415827,364,4.794077146083222e-06,0.034901233899825954,0.0010205781571357168,0.0040256086045276
590,samples/sample_000590.npz,rectangular_body_000590,19,31,15,26,15,19,12,11,4,15,19,25.0,20.5,17.0,0.5760261258422612,528,1.871245449398841e-05,0.07100262838790591,0.0029015268789010953,0.009769946767353972
311,samples/sample_000311.npz,rectangular_body_000311,14,24,6,20,16,24,10,14,8,16,24,19.0,13.0,20.0,0.8180567472456166,1120,4.1564472635755976e-05,0.19053467931528528,0.008389743046228863,0.02712909212962367
269,samples/sample_000269.npz,rectangular_body_000269,11,20,5,17,8,13,9,12,5,8,13,15.5,11.0,10.5,0.42957357572417765,540,4.767518593216191e-06,0.07343699810859397,0.002201014871066431,0.009248045692078901
341,samples/sample_000341.npz,rectangular_body_000341,32,48,37,44,6,10,16,7,4,6,10,40.0,40.5,8.0,0.664745408092194,448,9.6703762535347e-06,0.09618095432543605,0.002954640161552026,0.012290918496172056
369,samples/sample_000369.npz,rectangular_body_000369,35,47,8,23,12,18,12,15,6,12,18,41.0,15.5,15.0,0.7001497346255863,1080,3.21272990767365e-05,0.1398306360891687,0.007178300469207932,0.022676180362499753
46,samples/sample_000046.npz,rectangular_body_000046,26,42,47,61,6,8,16,14,2,6,8,34.0,54.0,7.0,0.5160173040865819,448,4.687345920150495e-06,0.04123714627616523,0.002256393861044914,0.007565214181721052
207,samples/sample_000207.npz,rectangular_body_000207,40,48,37,53,5,9,8,16,4,5,9,44.0,45.0,7.0,0.49942213422980236,512,5.3914661357016605e-06,0.0771610984997447,0.0025502011554379748,0.010465679199106483
89,samples/sample_000089.npz,rectangular_body_000089,25,40,5,12,5,7,15,7,2,5,7,32.5,8.5,6.0,0.32708311713986654,210,1.162470074178643e-06,0.026281791628130418,0.000681501769789774,0.003153663505244553
163,samples/sample_000163.npz,rectangular_body_000163,49,59,37,51,4,6,10,14,2,4,6,54.0,44.0,5.0,0.6152726946197704,280,1.9477554938690834e-06,0.05618687265162765,0.001759803290865125,0.007542995165361591
601,samples/sample_000601.npz,rectangular_body_000601,8,18,10,18,10,18,10,8,8,10,18,13.0,14.0,14.0,0.6294322040203926,640,1.1078427269300796e-05,0.15122175949761585,0.003773689877399929,0.01627590517686899
434,samples/sample_000434.npz,rectangular_body_000434,24,34,15,27,5,10,10,12,5,5,10,29.0,21.0,7.5,0.5922204950511614,600,1.1745087342650751e-05,0.1133310495287556,0.003547321265775688,0.014897426575509931
515,samples/sample_000515.npz,rectangular_body_000515,31,46,33,48,16,20,15,15,4,16,20,38.5,40.5,18.0,0.3763551204477902,900,2.5558270549188597e-05,0.04945029467681626,0.0032287166073190375,0.008852067759122409
302,samples/sample_000302.npz,rectangular_body_000302,20,30,3,8,8,12,10,5,4,8,12,25.0,5.5,10.0,0.7871825875801053,200,3.276501479279101e-06,0.0958107223148753,0.0014494156767884867,0.008073208978109415
916,samples/sample_000916.npz,rectangular_body_000916,18,23,8,12,8,11,5,4,3,8,11,20.5,10.0,9.5,0.5847888789024132,60,7.245190480370096e-07,0.046165649660169006,0.00033697626064208453,0.0024067378097324273
465,samples/sample_000465.npz,rectangular_body_000465,11,21,12,27,6,8,10,15,2,6,8,16.0,19.5,7.0,0.8933957877778471,300,5.00751004697274e-06,0.0696088956752988,0.0026570596477080424,0.010345275135115874
643,samples/sample_000643.npz,rectangular_body_000643,13,21,31,42,6,14,8,11,8,6,14,17.0,36.5,10.0,0.6011652483150601,704,1.4693896207249366e-05,0.1637387506860551,0.004140767606865793,0.018434721016865798
946,samples/sample_000946.npz,rectangular_body_000946,26,33,39,44,2,4,7,5,2,2,4,29.5,41.5,3.0,0.8937473575282957,70,9.706201396435678e-07,0.12954081624512417,0.0007509480946095602,0.006519607614475692
124,samples/sample_000124.npz,rectangular_body_000124,51,61,37,48,2,10,10,11,8,2,10,56.0,42.5,6.0,0.7713258461083334,880,8.798154682660374e-06,0.2989113543542611,0.0069646817857376055,0.03318778623378489
980,samples/sample_000980.npz,rectangular_body_000980,10,23,27,43,5,10,13,16,5,5,10,16.5,35.0,7.5,0.9036125081850517,1040,2.5840957367586723e-05,0.1789445819750618,0.009337438535859246,0.03140198242153816
462,samples/sample_000462.npz,rectangular_body_000462,20,24,47,62,9,17,4,15,8,9,17,22.0,54.5,13.0,0.8378234009253662,480,1.1609042910807013e-05,0.16967541523051125,0.003715405369399692,0.016778704717917182
812,samples/sample_000812.npz,rectangular_body_000812,20,27,26,33,2,7,7,7,5,2,7,23.5,29.5,4.5,0.6399675614159568,245,3.6373288738064756e-06,0.17303700386269863,0.0017213353169846294,0.011691895882273625
186,samples/sample_000186.npz,rectangular_body_000186,17,21,27,31,5,13,4,4,8,5,13,19.0,29.0,9.0,0.7043973114302104,128,3.2043423260970484e-06,0.14833599575833087,0.0008912367093419106,0.0068141020908025745
713,samples/sample_000713.npz,rectangular_body_000713,30,38,33,45,2,6,8,12,4,2,6,34.0,39.0,4.0,0.6627547295620151,384,5.840708806115084e-06,0.1577322869021398,0.002852711019667291,0.014971780018789923
325,samples/sample_000325.npz,rectangular_body_000325,24,33,51,55,14,19,9,4,5,14,19,28.5,53.0,16.5,0.31407478056583804,180,2.555387339504244e-06,0.03286109193189633,0.0005281864376823198,0.0025360097492653335
368,samples/sample_000368.npz,rectangular_body_000368,24,29,8,20,8,10,5,12,2,8,10,26.5,14.0,9.0,0.35119494460946304,120,1.1434495434881772e-06,0.022457728308509114,0.00041090591008950586,0.0020828896069409503
406,samples/sample_000406.npz,rectangular_body_000406,38,43,13,29,5,10,5,16,5,5,10,40.5,21.0,7.5,0.21008842483278445,400,2.2925578951064938e-06,0.0370320221802507,0.0008375363449453635,0.003919831582681636
257,samples/sample_000257.npz,rectangular_body_000257,30,37,19,28,16,24,7,9,8,16,24,33.5,23.5,20.0,0.8275098231699369,504,4.119450195835933e-05,0.16036467135338156,0.0039633687064781,0.0154225087917147
448,samples/sample_000448.npz,rectangular_body_000448,40,54,2,14,11,14,14,12,3,11,14,47.0,8.0,12.5,0.7511212929935864,504,8.745016065106868e-06,0.07761727113154462,0.0034519331321295876,0.012273993475704747
978,samples/sample_000978.npz,rectangular_body_000978,21,25,29,37,10,17,4,8,7,10,17,23.0,33.0,13.5,0.9785005957691788,224,1.4661920651104032e-05,0.15995806928533235,0.0021266137760713,0.01124880690751071
574,samples/sample_000574.npz,rectangular_body_000574,40,48,14,24,13,16,8,10,3,13,16,44.0,19.0,14.5,0.9916066981495095,240,9.950718507009372e-06,0.08804034570298154,0.0022778595572721513,0.00946203360593417
949,samples/sample_000949.npz,rectangular_body_000949,14,29,18,22,7,9,15,4,2,7,9,21.5,20.0,8.0,0.6494763144469811,120,2.0212439412286484e-06,0.040813846210446154,0.0007698002679935517,0.0038447426429527054
632,samples/sample_000632.npz,rectangular_body_000632,31,42,43,50,7,11,11,7,4,7,11,36.5,46.5,9.0,0.7501212138578439,308,7.399097407527364e-06,0.1025575348860808,0.0022697814008685122,0.010766728573139154
656,samples/sample_000656.npz,rectangular_body_000656,18,34,24,28,16,23,16,4,7,16,23,26.0,26.0,19.5,0.2069483026886615,448,8.421904759497854e-06,0.028910004302194682,0.0008821199440016023,0.0031376934944620195
710,samples/sample_000710.npz,rectangular_body_000710,20,36,9,21,15,18,16,12,3,15,18,28.0,15.0,16.5,0.9740196351316368,576,2.9795499489649865e-05,0.09547732789895179,0.005305561666936846,0.015933357205698502
33,samples/sample_000033.npz,rectangular_body_000033,29,38,22,32,4,9,9,10,5,4,9,33.5,27.0,6.5,0.6624796009659032,450,1.184708662157042e-05,0.13312432341777833,0.003027720758601215,0.014620940159725102
905,samples/sample_000905.npz,rectangular_body_000905,56,60,15,31,13,19,4,16,6,13,19,58.0,23.0,16.0,0.7059335191206824,384,8.611588996815668e-06,0.09568315243870437,0.00240574967900187,0.010088244996777011
249,samples/sample_000249.npz,rectangular_body_000249,24,33,7,23,9,12,9,16,3,9,12,28.5,15.0,10.5,0.24927266510384138,432,3.7750041952765422e-06,0.026012905081012453,0.0010426604523333313,0.0038152920023987106
777,samples/sample_000777.npz,rectangular_body_000777,45,51,41,51,15,17,6,10,2,15,17,48.0,46.0,16.0,0.5416093625676883,120,2.5252317853217658e-06,0.02821462005165434,0.0006137419664481209,0.0026672305577584827
506,samples/sample_000506.npz,rectangular_body_000506,10,18,22,31,8,16,8,9,8,8,16,14.0,26.5,12.0,0.23898751306789068,576,4.891782549183524e-06,0.0598463524238284,0.0013249882237422136,0.006071637710632101
564,samples/sample_000564.npz,rectangular_body_000564,17,28,33,44,13,18,11,11,5,13,18,22.5,38.5,15.5,0.9794557452842021,605,3.668597105888993e-05,0.15352572268591524,0.005696371162687558,0.020233122135499233
83,samples/sample_000083.npz,rectangular_body_000083,4,16,29,39,5,11,12,10,6,5,11,10.0,34.0,8.0,0.22406604491713944,720,3.683027528901927e-06,0.050614525996352036,0.0015689366916231714,0.0066722146648426715
162,samples/sample_000162.npz,rectangular_body_000162,43,52,3,8,13,20,9,5,7,13,20,47.5,5.5,16.5,0.605184773503524,315,5.2062513185260475e-06,0.10079155829284225,0.001652221471427153,0.008271361870453594
