sample_index,sample_id,relative_path,x_start,x_end,y_start,y_end,z_start,z_end,width_x,width_y,thickness_z,top_depth_m,bottom_depth_m,width_x_m,width_y_m,thickness_z_m,center_x_m,center_y_m,center_depth_m,density_contrast,gravity_minimum_mgal,gravity_maximum_mgal,gravity_mean_mgal,gravity_std_mgal
1801,sample_001801,samples/sample_001801.npz,41,56,46,53,2,9,15,7,7,20.0,90.0,150.0,70.0,70.0,480.0,490.0,55.0,0.5040546484420376,0.0002588883216958493,0.4690064787864685,0.02002483606338501,0.05747908353805542
1802,sample_001802,samples/sample_001802.npz,9,19,26,42,6,13,10,16,7,60.0,130.0,100.0,160.0,70.0,135.0,335.0,95.0,0.9654461323345178,0.0018288695719093084,0.5839282274246216,0.05268238112330437,0.09466811269521713
1803,sample_001803,samples/sample_001803.npz,23,28,9,16,6,11,5,7,5,60.0,110.0,50.0,70.0,50.0,250.0,120.0,85.0,0.25276718600763753,5.720959961763583e-05,0.03849325329065323,0.0022019764874130487,0.00482154730707407
1804,sample_001804,samples/sample_001804.npz,12,16,46,53,7,15,4,7,8,70.0,150.0,40.0,70.0,80.0,135.0,490.0,110.0,0.39278251985230145,0.00011514719517435879,0.05113256350159645,0.003962951712310314,0.007329378742724657
1805,sample_001805,samples/sample_001805.npz,46,51,29,39,8,14,5,10,6,80.0,140.0,50.0,100.0,60.0,480.0,335.0,110.0,0.9100915842184589,0.0005540260463021696,0.1414061039686203,0.012845935299992561,0.021648501977324486
1806,sample_001806,samples/sample_001806.npz,31,43,41,55,2,8,12,14,6,20.0,80.0,120.0,140.0,60.0,365.0,475.0,50.0,0.8984386011844745,0.0008171479566954076,1.020923137664795,0.05057107284665108,0.13977359235286713
1807,sample_001807,samples/sample_001807.npz,33,47,33,46,5,11,14,13,6,50.0,110.0,140.0,130.0,60.0,395.0,390.0,80.0,0.21650610627226927,0.00040593789890408516,0.15504372119903564,0.012313448823988438,0.02411004528403282
1808,sample_001808,samples/sample_001808.npz,44,54,15,30,2,8,10,15,6,20.0,80.0,100.0,150.0,60.0,485.0,220.0,50.0,0.7809233123098891,0.0005451863398775458,0.8327845931053162,0.039051029831171036,0.1104118749499321
1809,sample_001809,samples/sample_001809.npz,39,47,45,52,5,10,8,7,5,50.0,100.0,80.0,70.0,50.0,425.0,480.0,75.0,0.4939861858847621,0.00015495701518375427,0.14079156517982483,0.007143368478864431,0.01692390628159046
1810,sample_001810,samples/sample_001810.npz,34,48,31,42,2,5,14,11,3,20.0,50.0,140.0,110.0,30.0,405.0,360.0,35.0,0.406028147482773,0.00015239852655213326,0.2806398868560791,0.011004675179719925,0.0360834002494812
1811,sample_001811,samples/sample_001811.npz,40,51,40,45,6,8,11,5,2,60.0,80.0,110.0,50.0,20.0,450.0,420.0,70.0,0.7125451069218063,9.112234693020582e-05,0.07979950308799744,0.004142285790294409,0.009889026172459126
1812,sample_001812,samples/sample_001812.npz,50,55,38,48,6,11,5,10,5,60.0,110.0,50.0,100.0,50.0,520.0,425.0,85.0,0.9907044357619192,0.00027902203146368265,0.20022563636302948,0.012176550924777985,0.02640669420361519
1813,sample_001813,samples/sample_001813.npz,47,55,46,54,4,10,8,8,6,40.0,100.0,80.0,80.0,60.0,505.0,495.0,70.0,0.7998340497459855,0.00025090109556913376,0.352192759513855,0.015675995498895645,0.04066675156354904
1814,sample_001814,samples/sample_001814.npz,19,30,33,49,5,12,11,16,7,50.0,120.0,110.0,160.0,70.0,240.0,405.0,85.0,0.7725290313232087,0.001677565393038094,0.5841110944747925,0.04882435128092766,0.09216059744358063
1815,sample_001815,samples/sample_001815.npz,41,52,49,54,7,15,11,5,8,70.0,150.0,110.0,50.0,80.0,460.0,510.0,110.0,0.48264248320996156,0.00028854739503003657,0.11257494986057281,0.009594966657459736,0.01718936674296856
1816,sample_001816,samples/sample_001816.npz,29,40,31,47,7,13,11,16,6,70.0,130.0,110.0,160.0,60.0,340.0,385.0,100.0,0.8799632394286914,0.0023819920606911182,0.4477582573890686,0.04610481485724449,0.07517247647047043
1817,sample_001817,samples/sample_001817.npz,11,20,12,22,2,10,9,10,8,20.0,100.0,90.0,100.0,80.0,150.0,165.0,60.0,0.300067786091981,0.00017512256454210728,0.2940221130847931,0.011584881693124771,0.03324159234762192
1818,sample_001818,samples/sample_001818.npz,14,30,44,52,4,8,16,8,4,40.0,80.0,160.0,80.0,40.0,215.0,475.0,60.0,0.7699071649163136,0.0003723589179571718,0.38958048820495605,0.02130891941487789,0.05293426662683487
1819,sample_001819,samples/sample_001819.npz,21,33,34,41,3,10,12,7,7,30.0,100.0,120.0,70.0,70.0,265.0,370.0,65.0,0.3899490191013877,0.0003750704345293343,0.26754438877105713,0.012502866797149181,0.0317528136074543
1820,sample_001820,samples/sample_001820.npz,23,33,18,34,5,12,10,16,7,50.0,120.0,100.0,160.0,70.0,275.0,255.0,85.0,0.6099524356662306,0.0014798948541283607,0.43184947967529297,0.03531813248991966,0.06665544956922531
1821,sample_001821,samples/sample_001821.npz,13,29,22,28,3,9,16,6,6,30.0,90.0,160.0,60.0,60.0,205.0,245.0,60.0,0.4797075613436686,0.00033091899240389466,0.3060116469860077,0.015137561596930027,0.03874574601650238
1822,sample_001822,samples/sample_001822.npz,26,36,38,42,4,10,10,4,6,40.0,100.0,100.0,40.0,60.0,305.0,395.0,70.0,0.47398823598787887,0.00020750166731886566,0.13642093539237976,0.0061208405531942844,0.015139526687562466
1823,sample_001823,samples/sample_001823.npz,35,49,15,31,2,6,14,16,4,20.0,60.0,140.0,160.0,40.0,415.0,225.0,40.0,0.5727167855326041,0.0004035363090224564,0.5513892769813538,0.029613658785820007,0.08339483290910721
1824,sample_001824,samples/sample_001824.npz,12,17,34,46,7,9,5,12,2,70.0,90.0,50.0,120.0,20.0,140.0,395.0,80.0,0.4248997636178271,6.391217175405473e-05,0.040982574224472046,0.0025943336077034473,0.005566255655139685
1825,sample_001825,samples/sample_001825.npz,13,20,42,51,4,7,7,9,3,40.0,70.0,70.0,90.0,30.0,160.0,460.0,55.0,0.5859534198524008,8.597197302151471e-05,0.16600026190280914,0.006046390626579523,0.017845263704657555
1826,sample_001826,samples/sample_001826.npz,37,45,42,51,7,9,8,9,2,70.0,90.0,80.0,90.0,20.0,405.0,460.0,80.0,0.6490817721242612,0.0001250589411938563,0.07700596004724503,0.004798244219273329,0.010274752043187618
1827,sample_001827,samples/sample_001827.npz,19,27,35,45,4,10,8,10,6,40.0,100.0,80.0,100.0,60.0,225.0,395.0,70.0,0.9377215610307703,0.0006434018723666668,0.4795774817466736,0.024075038731098175,0.0579192191362381
1828,sample_001828,samples/sample_001828.npz,44,56,31,42,5,12,12,11,7,50.0,120.0,120.0,110.0,70.0,495.0,360.0,85.0,0.32217820251099377,0.00042594067053869367,0.20635268092155457,0.014928038232028484,0.03024163842201233
1829,sample_001829,samples/sample_001829.npz,50,54,17,26,3,6,4,9,3,30.0,60.0,40.0,90.0,30.0,515.0,210.0,45.0,0.7690021653273458,5.152309677214362e-05,0.18728983402252197,0.004647667519748211,0.016647761687636375
1830,sample_001830,samples/sample_001830.npz,50,55,14,22,4,8,5,8,4,40.0,80.0,50.0,80.0,40.0,520.0,175.0,60.0,0.8636213894315421,0.00010299170389771461,0.2096310704946518,0.0073250941932201385,0.021462585777044296
1831,sample_001831,samples/sample_001831.npz,28,42,11,25,8,10,14,14,2,80.0,100.0,140.0,140.0,20.0,345.0,175.0,90.0,0.41773629108451127,0.0002956956159323454,0.086542047560215,0.00820945855230093,0.01446016039699316
1832,sample_001832,samples/sample_001832.npz,43,50,24,40,3,6,7,16,3,30.0,60.0,70.0,160.0,30.0,460.0,315.0,45.0,0.6176603539061039,0.00020177103579044342,0.2835959792137146,0.011803691275417805,0.03510419651865959
1833,sample_001833,samples/sample_001833.npz,13,19,8,19,2,8,6,11,6,20.0,80.0,60.0,110.0,60.0,155.0,130.0,50.0,0.5371539487799991,0.0001331519742961973,0.37875404953956604,0.01167177315801382,0.03837308660149574
1834,sample_001834,samples/sample_001834.npz,45,54,46,51,5,9,9,5,4,50.0,90.0,90.0,50.0,40.0,490.0,480.0,70.0,0.7762116425827394,0.0001233934744959697,0.15773238241672516,0.007205728907138109,0.01833154819905758
1835,sample_001835,samples/sample_001835.npz,23,35,43,50,6,9,12,7,3,60.0,90.0,120.0,70.0,30.0,285.0,460.0,75.0,0.3879779026829264,0.00014442138490267098,0.08430933952331543,0.005119625013321638,0.011272808536887169
1836,sample_001836,samples/sample_001836.npz,40,55,23,28,7,11,15,5,4,70.0,110.0,150.0,50.0,40.0,470.0,250.0,90.0,0.9887764356301971,0.00046281455433927476,0.185766339302063,0.014763533137738705,0.027997491881251335
1837,sample_001837,samples/sample_001837.npz,13,25,35,50,2,10,12,15,8,20.0,100.0,120.0,150.0,80.0,185.0,420.0,60.0,0.28357135819807494,0.00041572871850803494,0.3844934105873108,0.02221193164587021,0.05526972934603691
1838,sample_001838,samples/sample_001838.npz,16,20,31,42,4,12,4,11,8,40.0,120.0,40.0,110.0,80.0,175.0,360.0,80.0,0.5497013889272606,0.00029526924481615424,0.19030246138572693,0.010012177750468254,0.022704990580677986
1839,sample_001839,samples/sample_001839.npz,23,39,9,13,4,12,16,4,8,40.0,120.0,160.0,40.0,80.0,305.0,105.0,80.0,0.7295750380032295,0.0004930542199872434,0.306193083524704,0.018798338249325752,0.04142656549811363
1840,sample_001840,samples/sample_001840.npz,40,50,36,50,8,10,10,14,2,80.0,100.0,100.0,140.0,20.0,445.0,425.0,90.0,0.32690921464962897,0.00013632803165819496,0.05311339721083641,0.004559486638754606,0.00838396791368723
1841,sample_001841,samples/sample_001841.npz,18,24,43,51,2,8,6,8,6,20.0,80.0,60.0,80.0,60.0,205.0,465.0,50.0,0.3575049259825169,8.091559720924124e-05,0.21859179437160492,0.005744385067373514,0.019592633470892906
1842,sample_001842,samples/sample_001842.npz,22,30,18,25,5,8,8,7,3,50.0,80.0,80.0,70.0,30.0,255.0,210.0,65.0,0.603273806875348,0.00013649722677655518,0.1241300106048584,0.005492766387760639,0.014065115712583065
1843,sample_001843,samples/sample_001843.npz,22,35,19,23,8,12,13,4,4,80.0,120.0,130.0,40.0,40.0,280.0,205.0,100.0,0.2507328418375768,0.00011223299225093797,0.02937902882695198,0.002570349257439375,0.004461429547518492
1844,sample_001844,samples/sample_001844.npz,22,32,8,17,3,8,10,9,5,30.0,80.0,100.0,90.0,50.0,265.0,120.0,55.0,0.48796633347953017,0.0001932433369802311,0.30420446395874023,0.011980276554822922,0.034721825271844864
1845,sample_001845,samples/sample_001845.npz,19,34,20,29,6,13,15,9,7,60.0,130.0,150.0,90.0,70.0,260.0,240.0,95.0,0.9901756901252783,0.002036390360444784,0.5286105871200562,0.04696458950638771,0.08280705660581589
1846,sample_001846,samples/sample_001846.npz,15,23,39,44,4,7,8,5,3,40.0,70.0,80.0,50.0,30.0,185.0,410.0,55.0,0.5178741240662372,5.9418798628030345e-05,0.10511090606451035,0.0034359940327703953,0.010371332056820393
1847,sample_001847,samples/sample_001847.npz,13,19,14,19,4,6,6,5,2,40.0,60.0,60.0,50.0,20.0,155.0,160.0,50.0,0.2257949696229316,9.17791658139322e-06,0.028346579521894455,0.0007490155985578895,0.0025244825519621372
1848,sample_001848,samples/sample_001848.npz,35,41,31,41,4,6,6,10,2,40.0,60.0,60.0,100.0,20.0,375.0,355.0,50.0,0.3583439610245723,5.540008714888245e-05,0.07225360721349716,0.0024361126124858856,0.007447955198585987
1849,sample_001849,samples/sample_001849.npz,16,26,41,52,7,14,10,11,7,70.0,140.0,100.0,110.0,70.0,205.0,460.0,105.0,0.9256955258952535,0.0011703746858984232,0.37122294306755066,0.03385476395487785,0.05835549905896187
1850,sample_001850,samples/sample_001850.npz,20,35,21,26,3,7,15,5,4,30.0,70.0,150.0,50.0,40.0,270.0,230.0,50.0,0.9006421263659043,0.00031578465132042766,0.381673127412796,0.01527058333158493,0.04440075531601906
1851,sample_001851,samples/sample_001851.npz,8,24,43,55,8,15,16,12,7,80.0,150.0,160.0,120.0,70.0,155.0,485.0,115.0,0.521498212274861,0.0010304100578650832,0.2729751765727997,0.031215565279126167,0.04945856332778931
1852,sample_001852,samples/sample_001852.npz,28,37,12,18,2,6,9,6,4,20.0,60.0,90.0,60.0,40.0,320.0,145.0,40.0,0.33540003679697517,5.6390741519862786e-05,0.1778310388326645,0.004161466378718615,0.015846235677599907
1853,sample_001853,samples/sample_001853.npz,17,25,49,54,7,15,8,5,8,70.0,150.0,80.0,50.0,80.0,205.0,510.0,110.0,0.6447764422800948,0.00030504335882142186,0.11645681411027908,0.009434828534722328,0.01698051206767559
1854,sample_001854,samples/sample_001854.npz,46,51,36,45,7,9,5,9,2,70.0,90.0,50.0,90.0,20.0,480.0,400.0,80.0,0.5876593389445632,6.737647345289588e-05,0.04613661766052246,0.0027009935583919287,0.005936536006629467
1855,sample_001855,samples/sample_001855.npz,30,35,22,37,5,12,5,15,7,50.0,120.0,50.0,150.0,70.0,320.0,290.0,85.0,0.9698960650588544,0.0013948897831141949,0.37051302194595337,0.026447506621479988,0.052134715020656586
1856,sample_001856,samples/sample_001856.npz,15,31,32,38,3,6,16,6,3,30.0,60.0,160.0,60.0,30.0,225.0,345.0,45.0,0.35614331538814226,0.00011187974450876936,0.1476197987794876,0.005869082175195217,0.017597034573554993
1857,sample_001857,samples/sample_001857.npz,19,27,29,41,2,7,8,12,5,20.0,70.0,80.0,120.0,50.0,225.0,345.0,45.0,0.8161082774993551,0.0004239545960444957,0.6502376198768616,0.02243068814277649,0.0718432143330574
1858,sample_001858,samples/sample_001858.npz,15,27,12,28,8,16,12,16,8,80.0,160.0,120.0,160.0,80.0,205.0,195.0,120.0,0.5993515168388837,0.0018487167544662952,0.3403432369232178,0.042093757539987564,0.061564989387989044
1859,sample_001859,samples/sample_001859.npz,12,21,37,44,5,10,9,7,5,50.0,100.0,90.0,70.0,50.0,160.0,400.0,75.0,0.7729665202610301,0.0003004152385983616,0.23935453593730927,0.012659840285778046,0.029477233067154884
1860,sample_001860,samples/sample_001860.npz,34,39,27,40,5,13,5,13,8,50.0,130.0,50.0,130.0,80.0,360.0,330.0,90.0,0.5320240318556071,0.0007152205216698349,0.2007438689470291,0.0141725679859519,0.027511313557624817
1861,sample_001861,samples/sample_001861.npz,19,23,37,45,8,11,4,8,3,80.0,110.0,40.0,80.0,30.0,205.0,405.0,95.0,0.6135414479565655,0.0001029228005791083,0.04009293392300606,0.0029261335730552673,0.005531588569283485
1862,sample_001862,samples/sample_001862.npz,47,54,51,55,3,6,7,4,3,30.0,60.0,70.0,40.0,30.0,500.0,525.0,45.0,0.3134240845174243,1.3048717846686486e-05,0.06644684821367264,0.001450381358154118,0.005472057498991489
1863,sample_001863,samples/sample_001863.npz,16,25,14,28,3,8,9,14,5,30.0,80.0,90.0,140.0,50.0,200.0,205.0,55.0,0.9989313571237832,0.000605946930591017,0.7262928485870361,0.034778133034706116,0.09332472831010818
1864,sample_001864,samples/sample_001864.npz,31,41,8,23,3,5,10,15,2,30.0,50.0,100.0,150.0,20.0,355.0,150.0,40.0,0.41581895414768594,9.142595808953047e-05,0.16953694820404053,0.00715494342148304,0.021981436759233475
1865,sample_001865,samples/sample_001865.npz,22,33,46,56,2,9,11,10,7,20.0,90.0,110.0,100.0,70.0,270.0,505.0,55.0,0.4093606039503181,0.0002852461766451597,0.4192321002483368,0.017233582213521004,0.04986827075481415
1866,sample_001866,samples/sample_001866.npz,12,25,10,18,3,10,13,8,7,30.0,100.0,130.0,80.0,70.0,180.0,135.0,65.0,0.9341213629202036,0.0005961828865110874,0.7336913347244263,0.03582915663719177,0.09215213358402252
1867,sample_001867,samples/sample_001867.npz,30,36,25,38,6,9,6,13,3,60.0,90.0,60.0,130.0,30.0,325.0,310.0,75.0,0.2973595079108822,0.00017910631140694022,0.0595158152282238,0.003709510201588273,0.007965834811329842
1868,sample_001868,samples/sample_001868.npz,40,45,44,49,3,6,5,5,3,30.0,60.0,50.0,50.0,30.0,420.0,460.0,45.0,0.696596507358199,3.806238964898512e-05,0.13823053240776062,0.002960242796689272,0.011040886864066124
1869,sample_001869,samples/sample_001869.npz,18,29,17,21,3,5,11,4,2,30.0,50.0,110.0,40.0,20.0,230.0,185.0,40.0,0.7261019883004314,4.59504772152286e-05,0.14597436785697937,0.0036824108101427555,0.013462001457810402
1870,sample_001870,samples/sample_001870.npz,41,53,29,35,5,11,12,6,6,50.0,110.0,120.0,60.0,60.0,465.0,315.0,80.0,0.7922780757252923,0.0005724417278543115,0.2912294566631317,0.01765446737408638,0.038156360387802124
1871,sample_001871,samples/sample_001871.npz,13,24,8,23,6,10,11,15,4,60.0,100.0,110.0,150.0,40.0,180.0,150.0,80.0,0.7603369281720884,0.0005650182138197124,0.32866954803466797,0.02529076114296913,0.051250528544187546
1872,sample_001872,samples/sample_001872.npz,22,33,25,32,8,13,11,7,5,80.0,130.0,110.0,70.0,50.0,270.0,280.0,105.0,0.3896218026414038,0.0004202848649583757,0.07920502871274948,0.007373150438070297,0.012197772040963173
1873,sample_001873,samples/sample_001873.npz,40,53,27,35,2,9,13,8,7,20.0,90.0,130.0,80.0,70.0,460.0,305.0,55.0,0.31154269233235177,0.000261647452134639,0.3023124039173126,0.01255638524889946,0.03577152267098427
1874,sample_001874,samples/sample_001874.npz,19,32,9,22,8,15,13,13,7,80.0,150.0,130.0,130.0,70.0,250.0,150.0,115.0,0.7952184832563747,0.0017896548379212618,0.3809903860092163,0.04328096657991409,0.066850446164608
1875,sample_001875,samples/sample_001875.npz,47,53,23,33,3,11,6,10,8,30.0,110.0,60.0,100.0,80.0,495.0,275.0,70.0,0.7771179141134303,0.000444860226707533,0.4596911668777466,0.019613787531852722,0.050761301070451736
1876,sample_001876,samples/sample_001876.npz,38,45,40,53,3,10,7,13,7,30.0,100.0,70.0,130.0,70.0,410.0,460.0,65.0,0.9455286259084708,0.0006497977301478386,0.6716472506523132,0.03226214647293091,0.08240406215190887
1877,sample_001877,samples/sample_001877.npz,8,24,38,47,7,14,16,9,7,70.0,140.0,160.0,90.0,70.0,155.0,420.0,105.0,0.6141072477734979,0.0009906863560900092,0.29240962862968445,0.029183335602283478,0.049003373831510544
1878,sample_001878,samples/sample_001878.npz,46,54,10,24,3,8,8,14,5,30.0,80.0,80.0,140.0,50.0,495.0,165.0,55.0,0.46329699787482537,0.00018612717394717038,0.31382229924201965,0.014047433622181416,0.0391077846288681
1879,sample_001879,samples/sample_001879.npz,41,50,19,28,7,9,9,9,2,70.0,90.0,90.0,90.0,20.0,450.0,230.0,80.0,0.9974672801315039,0.00022605004778597504,0.1294662058353424,0.008323755115270615,0.017607536166906357
1880,sample_001880,samples/sample_001880.npz,21,29,47,53,4,8,8,6,4,40.0,80.0,80.0,60.0,40.0,245.0,495.0,60.0,0.21974636116473595,4.027268005302176e-05,0.062392305582761765,0.0022782450541853905,0.006478668190538883
1881,sample_001881,samples/sample_001881.npz,27,34,34,42,2,4,7,8,2,20.0,40.0,70.0,80.0,20.0,300.0,375.0,30.0,0.47481562182856857,4.4827451347373426e-05,0.167044535279274,0.003166705137118697,0.014053246937692165
1882,sample_001882,samples/sample_001882.npz,44,49,12,24,4,11,5,12,7,40.0,110.0,50.0,120.0,70.0,460.0,175.0,75.0,0.9463492888582727,0.00043496693251654506,0.3947494328022003,0.02051793411374092,0.048533570021390915
1883,sample_001883,samples/sample_001883.npz,13,21,39,50,4,8,8,11,4,40.0,80.0,80.0,110.0,40.0,165.0,440.0,60.0,0.4246515458215391,0.0001354697742499411,0.18079131841659546,0.00807716604322195,0.021570853888988495
1884,sample_001884,samples/sample_001884.npz,32,47,24,29,3,5,15,5,2,30.0,50.0,150.0,50.0,20.0,390.0,260.0,40.0,0.6136589449744074,8.676748984726146e-05,0.1599157154560089,0.005336700472980738,0.01766842044889927
1885,sample_001885,samples/sample_001885.npz,17,23,12,25,3,6,6,13,3,30.0,60.0,60.0,130.0,30.0,195.0,180.0,45.0,0.48375351396441035,8.189742948161438e-05,0.18843147158622742,0.006406445521861315,0.020519858226180077
1886,sample_001886,samples/sample_001886.npz,40,47,35,43,5,12,7,8,7,50.0,120.0,70.0,80.0,70.0,430.0,385.0,85.0,0.9835972359451894,0.0006311288452707231,0.3350335657596588,0.019744738936424255,0.04195631667971611
1887,sample_001887,samples/sample_001887.npz,36,40,16,32,2,7,4,16,5,20.0,70.0,40.0,160.0,50.0,375.0,235.0,45.0,0.5805604549999838,0.0001903386291814968,0.3093988001346588,0.01062967348843813,0.03367018327116966
1888,sample_001888,samples/sample_001888.npz,31,40,45,51,7,14,9,6,7,70.0,140.0,90.0,60.0,70.0,350.0,475.0,105.0,0.8237271003277309,0.0005920185940340161,0.18145133554935455,0.014894581399857998,0.026411987841129303
1889,sample_001889,samples/sample_001889.npz,18,33,25,34,3,8,15,9,5,30.0,80.0,150.0,90.0,50.0,250.0,290.0,55.0,0.6120834486327265,0.0006071937386877835,0.45580947399139404,0.02310081571340561,0.06020863726735115
1890,sample_001890,samples/sample_001890.npz,11,24,23,29,4,10,13,6,6,40.0,100.0,130.0,60.0,60.0,170.0,255.0,70.0,0.8925589815584674,0.000533230253495276,0.4214162230491638,0.0221352931112051,0.05283235386013985
1891,sample_001891,samples/sample_001891.npz,35,47,33,41,3,5,12,8,2,30.0,50.0,120.0,80.0,20.0,405.0,365.0,40.0,0.44604316198607785,7.78700559749268e-05,0.1512952595949173,0.0049619064666330814,0.01657065749168396
1892,sample_001892,samples/sample_001892.npz,22,32,45,50,3,5,10,5,2,30.0,50.0,100.0,50.0,20.0,265.0,470.0,40.0,0.9034650273969687,6.598961044801399e-05,0.20738114416599274,0.005198227241635323,0.019150272011756897
1893,sample_001893,samples/sample_001893.npz,44,52,9,25,8,12,8,16,4,80.0,120.0,80.0,160.0,40.0,475.0,165.0,100.0,0.8771538204636602,0.0006096527213230729,0.2237813025712967,0.021202098578214645,0.037128254771232605
1894,sample_001894,samples/sample_001894.npz,39,53,49,55,4,6,14,6,2,40.0,60.0,140.0,60.0,20.0,455.0,515.0,50.0,0.5661312265154015,6.0294703871477395e-05,0.1320205181837082,0.005209255963563919,0.015478374436497688
1895,sample_001895,samples/sample_001895.npz,46,50,35,50,4,9,4,15,5,40.0,90.0,40.0,150.0,50.0,475.0,420.0,65.0,0.3866492138004408,0.00011656516289804131,0.12338666617870331,0.006180542521178722,0.015412580221891403
1896,sample_001896,samples/sample_001896.npz,8,15,25,31,2,7,7,6,5,20.0,70.0,70.0,60.0,50.0,110.0,275.0,45.0,0.5065586438284991,7.596077193738893e-05,0.2645905017852783,0.005967365577816963,0.022288436070084572
1897,sample_001897,samples/sample_001897.npz,10,25,30,45,5,12,15,15,7,50.0,120.0,150.0,150.0,70.0,170.0,370.0,85.0,0.892093345631227,0.0022069932892918587,0.7919246554374695,0.07123709470033646,0.13231201469898224
1898,sample_001898,samples/sample_001898.npz,44,53,28,36,2,10,9,8,8,20.0,100.0,90.0,80.0,80.0,480.0,315.0,60.0,0.9736074997000908,0.0006696279160678387,0.8450836539268494,0.030509470030665398,0.0888843759894371
1899,sample_001899,samples/sample_001899.npz,11,22,28,42,8,11,11,14,3,80.0,110.0,110.0,140.0,30.0,160.0,345.0,95.0,0.3261711103214817,0.0002711417619138956,0.07952757179737091,0.007414831779897213,0.012982634827494621
1900,sample_001900,samples/sample_001900.npz,33,45,42,52,5,11,12,10,6,50.0,110.0,120.0,100.0,60.0,385.0,465.0,80.0,0.23647523589658015,0.00023691763635724783,0.1303311586380005,0.00874845776706934,0.018364889547228813
1901,sample_001901,samples/sample_001901.npz,31,44,13,18,4,12,13,5,8,40.0,120.0,130.0,50.0,80.0,370.0,150.0,80.0,0.2443315457949088,0.00017447498976252973,0.11287586390972137,0.006515227258205414,0.01449528057128191
1902,sample_001902,samples/sample_001902.npz,29,39,19,27,7,13,10,8,6,70.0,130.0,100.0,80.0,60.0,335.0,225.0,100.0,0.21037209329284048,0.00024266012769658118,0.059709206223487854,0.005004595499485731,0.008791121654212475
1903,sample_001903,samples/sample_001903.npz,24,40,10,17,4,9,16,7,5,40.0,90.0,160.0,70.0,50.0,315.0,130.0,65.0,0.6561275386276284,0.0004440646735019982,0.34514471888542175,0.01955302618443966,0.04694955050945282
1904,sample_001904,samples/sample_001904.npz,21,37,27,33,6,11,16,6,5,60.0,110.0,160.0,60.0,50.0,285.0,295.0,85.0,0.7328950450835623,0.0009025001199916005,0.23471905291080475,0.018250420689582825,0.034732308238744736
1905,sample_001905,samples/sample_001905.npz,12,24,37,47,7,14,12,10,7,70.0,140.0,120.0,100.0,70.0,175.0,415.0,105.0,0.8473491177440307,0.0012194985756650567,0.3634450435638428,0.033939119428396225,0.0577692985534668
1906,sample_001906,samples/sample_001906.npz,40,53,19,23,3,7,13,4,4,30.0,70.0,130.0,40.0,40.0,460.0,205.0,50.0,0.8947989245535288,0.00014910183381289244,0.3029181659221649,0.01038230862468481,0.032039038836956024
1907,sample_001907,samples/sample_001907.npz,15,30,30,38,7,11,15,8,4,70.0,110.0,150.0,80.0,40.0,220.0,335.0,90.0,0.6776262538916245,0.0007025289814919233,0.19453328847885132,0.016520556062459946,0.030039284378290176
1908,sample_001908,samples/sample_001908.npz,44,54,26,37,4,7,10,11,3,40.0,70.0,100.0,110.0,30.0,485.0,310.0,55.0,0.9632770392184482,0.0003404327144380659,0.3886398673057556,0.017491230741143227,0.047765396535396576
1909,sample_001909,samples/sample_001909.npz,37,44,13,23,7,14,7,10,7,70.0,140.0,70.0,100.0,70.0,400.0,175.0,105.0,0.8599116851388815,0.0007496377220377326,0.23672515153884888,0.02017786353826523,0.035321060568094254
1910,sample_001910,samples/sample_001910.npz,39,48,23,32,8,13,9,9,5,80.0,130.0,90.0,90.0,50.0,430.0,270.0,105.0,0.5088475948485295,0.000443781929789111,0.10946326702833176,0.009995975531637669,0.01685967482626438
1911,sample_001911,samples/sample_001911.npz,11,16,27,40,6,8,5,13,2,60.0,80.0,50.0,130.0,20.0,130.0,330.0,70.0,0.7990350257720331,0.00013006986409891397,0.09868735820055008,0.005447672214359045,0.01281218696385622
1912,sample_001912,samples/sample_001912.npz,37,51,9,23,7,11,14,14,4,70.0,110.0,140.0,140.0,40.0,435.0,155.0,90.0,0.2719791838249231,0.0002841342065948993,0.11424841731786728,0.010475145652890205,0.019065089523792267
1913,sample_001913,samples/sample_001913.npz,44,49,12,19,6,12,5,7,6,60.0,120.0,50.0,70.0,60.0,460.0,150.0,90.0,0.3196643414624549,8.169256761902943e-05,0.05394217371940613,0.00328539009205997,0.006926347967237234
1914,sample_001914,samples/sample_001914.npz,25,29,8,22,5,10,4,14,5,50.0,100.0,40.0,140.0,50.0,265.0,145.0,75.0,0.7487703952247322,0.00027166795916855335,0.1871911734342575,0.010864384472370148,0.024502329528331757
1915,sample_001915,samples/sample_001915.npz,22,31,12,20,5,9,9,8,4,50.0,90.0,90.0,80.0,40.0,260.0,155.0,70.0,0.5592331268113027,0.0001981347450055182,0.16836895048618317,0.008506960235536098,0.020536936819553375
1916,sample_001916,samples/sample_001916.npz,16,30,37,52,6,14,14,15,8,60.0,140.0,140.0,150.0,80.0,225.0,440.0,100.0,0.79382246480647,0.0023578417021781206,0.6343907117843628,0.06487476825714111,0.10855449736118317
1917,sample_001917,samples/sample_001917.npz,33,38,38,51,3,8,5,13,5,30.0,80.0,50.0,130.0,50.0,350.0,440.0,55.0,0.28253625096675866,0.00010604476847220212,0.12984564900398254,0.0050992281176149845,0.01455595251172781
1918,sample_001918,samples/sample_001918.npz,17,25,27,37,3,9,8,10,6,30.0,90.0,80.0,100.0,60.0,205.0,315.0,60.0,0.5510298037355521,0.0003851064539048821,0.3530139625072479,0.01454709842801094,0.039637744426727295
