sample_index,relative_path,body_name,x_start,x_end,y_start,y_end,z_start,z_end,width_x,width_y,thickness_z,top_depth_index,bottom_depth_index,center_x_index,center_y_index,center_z_index,top_depth_m,bottom_depth_m,center_depth_m,width_x_m,width_y_m,thickness_z_m,center_x_m,center_y_m,density_contrast,nonzero_density_cells,gravity_minimum_mgal,gravity_maximum_mgal,gravity_mean_mgal,gravity_std_mgal
767,samples/sample_000767.npz,rectangular_body_000767,29,38,10,23,12,15,9,13,3,12,14,33.0,16.0,13.0,120.0,150.0,135.0,90.0,130.0,30.0,330.0,160.0,0.5330092011632006,351,0.0008828157040888119,0.052263966156710716,0.009591044355382057,0.00868435196999578
768,samples/sample_000768.npz,rectangular_body_000768,6,18,45,52,11,17,12,7,6,11,16,11.5,48.0,13.5,110.0,170.0,140.0,120.0,70.0,60.0,115.0,480.0,0.39643754851002133,504,0.0005383943447132987,0.05530900451718607,0.008512719046529664,0.009511050206659655
769,samples/sample_000769.npz,rectangular_body_000769,32,44,29,36,12,16,12,7,4,12,15,37.5,32.0,13.5,120.0,160.0,140.0,120.0,70.0,40.0,375.0,320.0,0.31400517967214764,336,0.0007803428364318836,0.028684410968785084,0.005749404213606863,0.0045139442396291965
770,samples/sample_000770.npz,rectangular_body_000770,11,20,30,41,7,15,9,11,8,7,14,15.0,35.0,10.5,70.0,150.0,110.0,90.0,110.0,80.0,150.0,350.0,0.22518270400792872,792,0.0006428857499041715,0.07640387395737772,0.009981665954386355,0.010984765232368217
771,samples/sample_000771.npz,rectangular_body_000771,52,61,8,16,2,6,9,8,4,2,5,56.0,11.5,3.5,20.0,60.0,40.0,90.0,80.0,40.0,560.0,115.0,0.2685217637472205,288,5.8404982489253926e-05,0.12937884809565356,0.004503034342697102,0.011041653501099603
772,samples/sample_000772.npz,rectangular_body_000772,32,44,18,29,5,7,12,11,2,5,6,37.5,23.0,5.5,50.0,70.0,60.0,120.0,110.0,20.0,375.0,230.0,0.2464567914489879,264,0.00018268662607264427,0.054662510888235885,0.00465177960719071,0.006480462836879133
773,samples/sample_000773.npz,rectangular_body_000773,40,47,31,44,14,18,7,13,4,14,17,43.0,37.0,15.5,140.0,180.0,160.0,70.0,130.0,40.0,430.0,370.0,0.3024024095513668,364,0.0006052714951330061,0.02352832677103572,0.005328406669904415,0.004059163195496357
774,samples/sample_000774.npz,rectangular_body_000774,47,52,46,52,10,16,5,6,6,10,15,49.0,48.5,12.5,100.0,160.0,130.0,50.0,60.0,60.0,490.0,485.0,0.9811483314456215,180,0.00047345512552118265,0.06028453386733286,0.008186489727516446,0.009468922995995782
775,samples/sample_000775.npz,rectangular_body_000775,41,57,30,35,11,19,16,5,8,11,18,48.5,32.0,14.5,110.0,190.0,150.0,160.0,50.0,80.0,485.0,320.0,0.32970629012970487,640,0.0010432561135863742,0.050997610903020754,0.010025561901393712,0.008752520006485378
776,samples/sample_000776.npz,rectangular_body_000776,11,24,37,51,6,9,13,14,3,6,8,17.0,43.5,7.0,60.0,90.0,75.0,130.0,140.0,30.0,170.0,435.0,0.5883193049142594,546,0.000709677435087497,0.1884609833321913,0.02018251244653735,0.026633784211415486
777,samples/sample_000777.npz,rectangular_body_000777,45,51,41,51,15,17,6,10,2,15,16,47.5,45.5,15.5,150.0,170.0,160.0,60.0,100.0,20.0,475.0,455.0,0.5416093625676883,120,0.00023608323735681391,0.014187987411804813,0.0028198713498278844,0.002575598778255389
778,samples/sample_000778.npz,rectangular_body_000778,17,32,43,55,6,11,15,12,5,6,10,24.0,48.5,8.0,60.0,110.0,85.0,150.0,120.0,50.0,240.0,485.0,0.6554467734138336,900,0.0015181488970615505,0.3030115214152989,0.03548467370196339,0.04425198473728056
779,samples/sample_000779.npz,rectangular_body_000779,6,22,34,48,13,20,16,14,7,13,19,13.5,40.5,16.0,130.0,200.0,165.0,160.0,140.0,70.0,135.0,405.0,0.42504932626724656,1568,0.002706857429613036,0.12629944301041507,0.02848698481660515,0.024018961457715014
780,samples/sample_000780.npz,rectangular_body_000780,28,32,42,47,12,19,4,5,7,12,18,29.5,44.0,15.0,120.0,190.0,155.0,40.0,50.0,70.0,295.0,440.0,0.6748241563187967,140,0.0005395696349044141,0.023706980060655122,0.0046922793704881425,0.0038145159688324853
781,samples/sample_000781.npz,rectangular_body_000781,24,31,52,57,16,23,7,5,7,16,22,27.0,54.0,19.0,160.0,230.0,195.0,70.0,50.0,70.0,270.0,540.0,0.9170940521775226,245,0.0009731191239920644,0.03589064038466028,0.00818594649271086,0.006723082381994126
782,samples/sample_000782.npz,rectangular_body_000782,29,45,44,53,13,20,16,9,7,13,19,36.5,48.0,16.0,130.0,200.0,165.0,160.0,90.0,70.0,365.0,480.0,0.6420899454401168,1008,0.003071648471087851,0.12812966889077107,0.029059498333420475,0.023374143876323666
783,samples/sample_000783.npz,rectangular_body_000783,15,31,27,37,10,17,16,10,7,10,16,22.5,31.5,13.0,100.0,170.0,135.0,160.0,100.0,70.0,225.0,315.0,0.29183923663434536,1120,0.0021254395161572457,0.08939372988200016,0.01781306674290027,0.01454044825010166
784,samples/sample_000784.npz,rectangular_body_000784,30,44,4,19,8,12,14,15,4,8,11,36.5,11.0,9.5,80.0,120.0,100.0,140.0,150.0,40.0,365.0,110.0,0.39941817118454487,840,0.0009347372706617821,0.1327911724232993,0.01792463404340456,0.0212242626135837
785,samples/sample_000785.npz,rectangular_body_000785,28,35,21,31,6,9,7,10,3,6,8,31.0,25.5,7.0,60.0,90.0,75.0,70.0,100.0,30.0,310.0,255.0,0.6136927817921671,210,0.0005897431759012185,0.09698972922378954,0.008896350853507293,0.011158808867077607
786,samples/sample_000786.npz,rectangular_body_000786,53,61,12,26,6,12,8,14,6,6,11,56.5,18.5,8.5,60.0,120.0,90.0,80.0,140.0,60.0,565.0,185.0,0.23017956042012902,672,0.0002707500577439223,0.08285134418297534,0.007447066295603395,0.011356270684302283
787,samples/sample_000787.npz,rectangular_body_000787,21,29,18,32,12,19,8,14,7,12,18,24.5,24.5,15.0,120.0,190.0,155.0,80.0,140.0,70.0,245.0,245.0,0.821874410077412,784,0.0038820688541023585,0.1462182056256685,0.032555152542434,0.024452755364173486
788,samples/sample_000788.npz,rectangular_body_000788,12,23,11,25,4,9,11,14,5,4,8,17.0,17.5,6.0,40.0,90.0,65.0,110.0,140.0,50.0,170.0,175.0,0.6434816574962512,770,0.0009074467500607259,0.36939959168170866,0.032065753334988414,0.047392905543981234
789,samples/sample_000789.npz,rectangular_body_000789,23,32,37,48,12,16,9,11,4,12,15,27.0,42.0,13.5,120.0,160.0,140.0,90.0,110.0,40.0,270.0,420.0,0.5656464877128407,396,0.0012013045707012198,0.06065928971059279,0.01181869631919514,0.009829012860676016
790,samples/sample_000790.npz,rectangular_body_000790,44,57,27,43,7,12,13,16,5,7,11,50.0,34.5,9.0,70.0,120.0,95.0,130.0,160.0,50.0,500.0,345.0,0.6139119474717903,1040,0.0019380803494157604,0.27221748978786275,0.03642566756083313,0.04248591213876295
791,samples/sample_000791.npz,rectangular_body_000791,6,19,25,32,13,17,13,7,4,13,16,12.0,28.0,14.5,130.0,170.0,150.0,130.0,70.0,40.0,120.0,280.0,0.2975324681415827,364,0.0004479645907313286,0.02588962086077062,0.004913612386927341,0.00451335292392238
792,samples/sample_000792.npz,rectangular_body_000792,26,33,11,26,7,9,7,15,2,7,8,29.0,18.0,7.5,70.0,90.0,80.0,70.0,150.0,20.0,290.0,180.0,0.8739898589377948,210,0.0006028458709533533,0.10989533158671495,0.011849604287737597,0.014580862252146425
793,samples/sample_000793.npz,rectangular_body_000793,39,45,34,44,11,19,6,10,8,11,18,41.5,38.5,14.5,110.0,190.0,150.0,60.0,100.0,80.0,415.0,385.0,0.37880675544033227,480,0.0009531824869943614,0.046861516412051045,0.009238611489376488,0.0075665559129599585
794,samples/sample_000794.npz,rectangular_body_000794,49,58,41,54,10,13,9,13,3,10,12,53.0,47.0,11.0,100.0,130.0,115.0,90.0,130.0,30.0,530.0,470.0,0.7164767838166379,351,0.0005675364007225855,0.0908621762420781,0.011603884301616858,0.014619130441468384
795,samples/sample_000795.npz,rectangular_body_000795,40,56,49,62,2,10,16,13,8,2,9,47.5,55.0,5.5,20.0,100.0,60.0,160.0,130.0,80.0,475.0,550.0,0.7681634194362383,1664,0.0015484565464952023,0.9473035508553304,0.07130580395551736,0.12772034365311352
796,samples/sample_000796.npz,rectangular_body_000796,5,20,4,20,7,10,15,16,3,7,9,12.0,11.5,8.0,70.0,100.0,85.0,150.0,160.0,30.0,120.0,115.0,0.3239403502110828,720,0.0003844922581044231,0.10722804492147153,0.011735910055848642,0.017143227947968156
797,samples/sample_000797.npz,rectangular_body_000797,37,42,17,31,3,8,5,14,5,3,7,39.0,23.5,5.0,30.0,80.0,55.0,50.0,140.0,50.0,390.0,235.0,0.25452309713968735,350,0.00022350144356284902,0.0962723991879063,0.006481811489706346,0.009900776210413683
798,samples/sample_000798.npz,rectangular_body_000798,23,28,37,46,15,22,5,9,7,15,21,25.0,41.0,18.0,150.0,220.0,185.0,50.0,90.0,70.0,250.0,410.0,0.8089863870005485,315,0.0015981780520297553,0.044532358375405645,0.011439577949182104,0.007750406889689018
799,samples/sample_000799.npz,rectangular_body_000799,26,41,40,52,9,17,15,12,8,9,16,33.0,45.5,12.5,90.0,170.0,130.0,150.0,120.0,80.0,330.0,455.0,0.20791135295818491,1440,0.0014530298145338403,0.08734729692098142,0.01594909746133126,0.014398926701245648
800,samples/sample_000800.npz,rectangular_body_000800,36,49,22,34,4,7,13,12,3,4,6,42.0,27.5,5.0,40.0,70.0,55.0,130.0,120.0,30.0,420.0,275.0,0.2456081229247923,468,0.00029890861422597544,0.09947089541689677,0.008320965873782225,0.012001716756244838
801,samples/sample_000801.npz,rectangular_body_000801,31,35,38,44,6,8,4,6,2,6,7,32.5,40.5,6.5,60.0,80.0,70.0,40.0,60.0,20.0,325.0,405.0,0.8897893272377273,48,0.00015765972114882606,0.04060413613852493,0.0029736846880127755,0.004103374417341776
802,samples/sample_000802.npz,rectangular_body_000802,17,31,17,28,12,20,14,11,8,12,19,23.5,22.0,15.5,120.0,200.0,160.0,140.0,110.0,80.0,235.0,220.0,0.9508857626515719,1232,0.006387074768957773,0.24843460877454385,0.05690723196853613,0.043052811096820055
803,samples/sample_000803.npz,rectangular_body_000803,15,30,33,39,7,10,15,6,3,7,9,22.0,35.5,8.0,70.0,100.0,85.0,150.0,60.0,30.0,220.0,355.0,0.2725273051990533,270,0.0002841183227164964,0.0413851395572004,0.004793482174803871,0.005513905162297195
804,samples/sample_000804.npz,rectangular_body_000804,30,46,36,50,14,21,16,14,7,14,20,37.5,42.5,17.0,140.0,210.0,175.0,160.0,140.0,70.0,375.0,425.0,0.8844410681965011,1568,0.00819899992081221,0.23844914172134737,0.06327208462412111,0.043549545057270135
805,samples/sample_000805.npz,rectangular_body_000805,45,59,33,42,15,22,14,9,7,15,21,51.5,37.0,18.0,150.0,220.0,185.0,140.0,90.0,70.0,515.0,370.0,0.7275265101791379,882,0.002883673484878001,0.10604378382235533,0.02520229358747877,0.020127469568170707
806,samples/sample_000806.npz,rectangular_body_000806,27,31,25,36,7,9,4,11,2,7,8,28.5,30.0,7.5,70.0,90.0,80.0,40.0,110.0,20.0,285.0,300.0,0.6096422455765143,88,0.00028340653872234374,0.037042741510555754,0.0036608321625356626,0.004367385817773762
807,samples/sample_000807.npz,rectangular_body_000807,15,30,5,17,4,8,15,12,4,4,7,22.0,10.5,5.5,40.0,80.0,60.0,150.0,120.0,40.0,220.0,105.0,0.433048630005721,720,0.0004906338181272061,0.23356918987657185,0.01932779199743559,0.03083103274920354
808,samples/sample_000808.npz,rectangular_body_000808,45,55,33,41,9,13,10,8,4,9,12,49.5,36.5,10.5,90.0,130.0,110.0,100.0,80.0,40.0,495.0,365.0,0.9234045075940904,320,0.0009677825964637077,0.12218702636310223,0.016063559038069615,0.01805291791256194
809,samples/sample_000809.npz,rectangular_body_000809,24,37,53,59,2,9,13,6,7,2,8,30.0,55.5,5.0,20.0,90.0,55.0,130.0,60.0,70.0,300.0,555.0,0.6467563580665783,546,0.0005601580390646952,0.4089784209096786,0.021593072402715914,0.04079119577241905
810,samples/sample_000810.npz,rectangular_body_000810,29,42,27,37,14,21,13,10,7,14,20,35.0,31.5,17.0,140.0,210.0,175.0,130.0,100.0,70.0,350.0,315.0,0.6298409543044314,910,0.005519957305648682,0.1047875472166748,0.02771638680332447,0.017519535966610884
811,samples/sample_000811.npz,rectangular_body_000811,4,17,48,58,10,12,13,10,2,10,11,10.0,52.5,10.5,100.0,120.0,110.0,130.0,100.0,20.0,100.0,525.0,0.984205069931291,260,0.0004787461659211342,0.0970026513733633,0.010981249315669427,0.015409741541550443
812,samples/sample_000812.npz,rectangular_body_000812,20,27,26,33,2,7,7,7,5,2,6,23.0,29.0,4.0,20.0,70.0,45.0,70.0,70.0,50.0,230.0,290.0,0.6399675614159568,245,0.0003923410401455039,0.2758912605984068,0.011949747400626968,0.02142590058965908
813,samples/sample_000813.npz,rectangular_body_000813,37,41,12,26,6,9,4,14,3,6,8,38.5,18.5,7.0,60.0,90.0,75.0,40.0,140.0,30.0,385.0,185.0,0.36301710657315733,168,0.00016653486623472477,0.042959100128720756,0.0040008252358824745,0.005275970310310372
814,samples/sample_000814.npz,rectangular_body_000814,35,39,32,47,4,9,4,15,5,4,8,36.5,39.0,6.0,40.0,90.0,65.0,40.0,150.0,50.0,365.0,390.0,0.3585183930159592,300,0.0003473856053000772,0.09215830411455056,0.007605115295413788,0.010390479464667566
815,samples/sample_000815.npz,rectangular_body_000815,7,17,37,52,6,13,10,15,7,6,12,11.5,44.0,9.0,60.0,130.0,95.0,100.0,150.0,70.0,115.0,440.0,0.6973370841455098,1050,0.00160418101291407,0.3478888407528748,0.03921111921028679,0.051615546517277365
816,samples/sample_000816.npz,rectangular_body_000816,31,47,6,19,4,8,16,13,4,4,7,38.5,12.0,5.5,40.0,80.0,60.0,160.0,130.0,40.0,385.0,120.0,0.5395951384955013,832,0.0008018002626904977,0.31503233002729314,0.028826623632777253,0.043361130265916516
817,samples/sample_000817.npz,rectangular_body_000817,55,60,2,10,12,16,5,8,4,12,15,57.0,5.5,13.5,120.0,160.0,140.0,50.0,80.0,40.0,570.0,55.0,0.32174927645924156,160,9.239309773067248e-05,0.014762622070834782,0.0015633684889634694,0.00224848152318104
818,samples/sample_000818.npz,rectangular_body_000818,17,26,24,39,7,12,9,15,5,7,11,21.0,31.0,9.0,70.0,120.0,95.0,90.0,150.0,50.0,210.0,310.0,0.60578727663395,675,0.0018568779261604455,0.19254322191488393,0.02564504331170486,0.027331671417225655
819,samples/sample_000819.npz,rectangular_body_000819,32,39,28,35,7,14,7,7,7,7,13,35.0,31.0,10.0,70.0,140.0,105.0,70.0,70.0,70.0,350.0,310.0,0.6556601256157557,343,0.0014845101697786981,0.11236580912228851,0.014073111974083452,0.014304183251503661
820,samples/sample_000820.npz,rectangular_body_000820,39,43,20,25,6,12,4,5,6,6,11,40.5,22.0,8.5,60.0,120.0,90.0,40.0,50.0,60.0,405.0,220.0,0.20554319402380408,120,8.207921310425329e-05,0.016945475873294733,0.0015628444196832138,0.0019254415329486945
821,samples/sample_000821.npz,rectangular_body_000821,26,31,46,58,5,7,5,12,2,5,6,28.0,51.5,5.5,50.0,70.0,60.0,50.0,120.0,20.0,280.0,515.0,0.9633843569407692,120,0.00022182284025267497,0.1143457043799716,0.007451917347024459,0.012252238447456897
822,samples/sample_000822.npz,rectangular_body_000822,41,57,19,26,3,8,16,7,5,3,7,48.5,22.0,5.0,30.0,80.0,55.0,160.0,70.0,50.0,485.0,220.0,0.3964306842011639,560,0.0003751917248096346,0.20930240783937315,0.014971038445038817,0.024155944263354108
823,samples/sample_000823.npz,rectangular_body_000823,50,56,12,24,16,21,6,12,5,16,20,52.5,17.5,18.0,160.0,210.0,185.0,60.0,120.0,50.0,525.0,175.0,0.7523554527281304,360,0.0009406923933803954,0.04547160807328963,0.00983097580648003,0.008833583327827563
824,samples/sample_000824.npz,rectangular_body_000824,26,31,9,23,12,19,5,14,7,12,18,28.0,15.5,15.0,120.0,190.0,155.0,50.0,140.0,70.0,280.0,155.0,0.61632496482893,490,0.0014586936828397262,0.06985386599332227,0.014258114575024275,0.012037674322887406
825,samples/sample_000825.npz,rectangular_body_000825,45,59,29,35,15,21,14,6,6,15,20,51.5,31.5,17.5,150.0,210.0,180.0,140.0,60.0,60.0,515.0,315.0,0.9665410155168954,504,0.0024634075763970242,0.08509595790635346,0.01969089395098598,0.015826280864921362
826,samples/sample_000826.npz,rectangular_body_000826,11,21,8,23,5,12,10,15,7,5,11,15.5,15.0,8.0,50.0,120.0,85.0,100.0,150.0,70.0,155.0,150.0,0.30810055895362,1050,0.0006522021911417441,0.1790810553048347,0.018431763979484844,0.025348354491916466
827,samples/sample_000827.npz,rectangular_body_000827,57,61,23,31,13,16,4,8,3,13,15,58.5,26.5,14.0,130.0,160.0,145.0,40.0,80.0,30.0,585.0,265.0,0.24520678312898925,96,6.900398613307653e-05,0.006312747340001031,0.0008996791523384602,0.0010063241402165756
828,samples/sample_000828.npz,rectangular_body_000828,31,40,32,45,15,20,9,13,5,15,19,35.0,38.0,17.0,150.0,200.0,175.0,90.0,130.0,50.0,350.0,380.0,0.6249895857699019,585,0.002759984316690663,0.06638206042447717,0.01740419049342408,0.011337479608598338
829,samples/sample_000829.npz,rectangular_body_000829,52,59,33,38,9,12,7,5,3,9,11,55.0,35.0,10.0,90.0,120.0,105.0,70.0,50.0,30.0,550.0,350.0,0.24361318371169294,105,6.783638299637011e-05,0.012246481076537271,0.0012711467792290705,0.0016648753644354737
830,samples/sample_000830.npz,rectangular_body_000830,40,46,27,36,9,13,6,9,4,9,12,42.5,31.0,10.5,90.0,130.0,110.0,60.0,90.0,40.0,425.0,310.0,0.471146006787809,216,0.0005040272622613901,0.04374715252348106,0.006039099472300961,0.006106904402268037
831,samples/sample_000831.npz,rectangular_body_000831,11,25,4,9,12,15,14,5,3,12,14,17.5,6.0,13.0,120.0,150.0,135.0,140.0,50.0,30.0,175.0,60.0,0.9024406168026535,210,0.00044771218349706754,0.05378369484439989,0.007388477382708253,0.008953944348570577
832,samples/sample_000832.npz,rectangular_body_000832,14,19,34,38,9,13,5,4,4,9,12,16.0,35.5,10.5,90.0,130.0,110.0,50.0,40.0,40.0,160.0,355.0,0.20206290796128867,80,5.9609329746113916e-05,0.007402700919531775,0.0009169553645801962,0.001011150305135471
833,samples/sample_000833.npz,rectangular_body_000833,33,41,33,45,11,13,8,12,2,11,12,36.5,38.5,11.5,110.0,130.0,120.0,80.0,120.0,20.0,365.0,385.0,0.4683268118301402,192,0.0004841671758979145,0.030908722379677137,0.005206064760828907,0.004684101738439879
834,samples/sample_000834.npz,rectangular_body_000834,29,44,17,23,10,15,15,6,5,10,14,36.0,19.5,12.0,100.0,150.0,125.0,150.0,60.0,50.0,360.0,195.0,0.4163028699796832,450,0.0008685562871552854,0.05996353022920641,0.010330338301211854,0.009467224406196652
835,samples/sample_000835.npz,rectangular_body_000835,40,53,29,42,12,19,13,13,7,12,18,46.0,35.0,15.0,120.0,190.0,155.0,130.0,130.0,70.0,460.0,350.0,0.6597694970481107,1183,0.003998723952398471,0.1715908206162712,0.037464531455950974,0.030160233566303703
836,samples/sample_000836.npz,rectangular_body_000836,46,58,2,9,7,12,12,7,5,7,11,51.5,5.0,9.0,70.0,120.0,95.0,120.0,70.0,50.0,515.0,50.0,0.9467465359947937,420,0.0005828812620030978,0.20619255668025555,0.016222989263780994,0.027366041243910365
837,samples/sample_000837.npz,rectangular_body_000837,4,10,42,53,9,14,6,11,5,9,13,6.5,47.0,11.0,90.0,140.0,115.0,60.0,110.0,50.0,65.0,470.0,0.28062282284395385,330,0.00018684418720871102,0.03627486630885688,0.003921093460275931,0.005405311650476781
838,samples/sample_000838.npz,rectangular_body_000838,15,21,22,29,10,12,6,7,2,10,11,17.5,25.0,10.5,100.0,120.0,110.0,60.0,70.0,20.0,175.0,250.0,0.8393704937790987,84,0.00025594968835149483,0.03055053302592176,0.0040280281725318026,0.004322722002129319
839,samples/sample_000839.npz,rectangular_body_000839,19,32,18,33,16,23,13,15,7,16,22,25.0,25.0,19.0,160.0,230.0,195.0,130.0,150.0,70.0,250.0,250.0,0.2603060565117746,1365,0.0025877780340110698,0.051746670279831625,0.01551292324856587,0.009267327857766043
840,samples/sample_000840.npz,rectangular_body_000840,48,60,30,43,8,10,12,13,2,8,9,53.5,36.0,8.5,80.0,100.0,90.0,120.0,130.0,20.0,535.0,360.0,0.9913513756057273,312,0.0007516813262985254,0.1507919675526613,0.016755262753673224,0.0220829219754351
841,samples/sample_000841.npz,rectangular_body_000841,45,61,9,17,3,7,16,8,4,3,6,52.5,12.5,4.5,30.0,70.0,50.0,160.0,80.0,40.0,525.0,125.0,0.37520529345546594,512,0.00019894605899886496,0.18874929360672885,0.011480846530581948,0.022141379229627608
842,samples/sample_000842.npz,rectangular_body_000842,31,41,15,25,4,6,10,10,2,4,5,35.5,19.5,4.5,40.0,60.0,50.0,100.0,100.0,20.0,355.0,195.0,0.6430621334443736,200,0.0002890984718567584,0.14523208359704584,0.009430066688018608,0.015079671163172683
843,samples/sample_000843.npz,rectangular_body_000843,47,56,41,51,13,16,9,10,3,13,15,51.0,45.5,14.0,130.0,160.0,145.0,90.0,100.0,30.0,510.0,455.0,0.6444002540239926,270,0.0005255277662003677,0.04448563523857847,0.0075561332154110575,0.00783315826141974
844,samples/sample_000844.npz,rectangular_body_000844,8,19,41,57,2,4,11,16,2,2,3,13.0,48.5,2.5,20.0,40.0,30.0,110.0,160.0,20.0,130.0,485.0,0.6122217548647133,352,0.00017166036893075302,0.26529770649698725,0.015194445430133841,0.0309083217690642
845,samples/sample_000845.npz,rectangular_body_000845,16,28,7,19,11,18,12,12,7,11,17,21.5,12.5,14.0,110.0,180.0,145.0,120.0,120.0,70.0,215.0,125.0,0.2732774716321024,1008,0.0009462560151810934,0.06909711623415386,0.012496597312979687,0.012171881750207145
846,samples/sample_000846.npz,rectangular_body_000846,50,55,55,60,14,20,5,5,6,14,19,52.0,57.0,16.5,140.0,200.0,170.0,50.0,50.0,60.0,520.0,570.0,0.8000054664784522,150,0.0002895296042311327,0.02489902561460525,0.003766414737783632,0.00435895992354825
847,samples/sample_000847.npz,rectangular_body_000847,2,13,37,52,16,21,11,15,5,16,20,7.0,44.0,18.0,160.0,210.0,185.0,110.0,150.0,50.0,70.0,440.0,0.4341219710943576,825,0.0011660704930143149,0.05726200830608628,0.012108734533071822,0.01115743649448475
848,samples/sample_000848.npz,rectangular_body_000848,10,15,2,7,9,17,5,5,8,9,16,12.0,4.0,12.5,90.0,170.0,130.0,50.0,50.0,80.0,120.0,40.0,0.9327707840459223,200,0.00034943519746624457,0.06657082256877,0.006498116417111578,0.009397513280242248
849,samples/sample_000849.npz,rectangular_body_000849,4,18,19,32,11,16,14,13,5,11,15,10.5,25.0,13.0,110.0,160.0,135.0,140.0,130.0,50.0,105.0,250.0,0.6497918233281481,910,0.001978062005487717,0.157824127168696,0.02717869754137438,0.027566142643695512
850,samples/sample_000850.npz,rectangular_body_000850,40,45,42,48,3,6,5,6,3,3,5,42.0,44.5,4.0,30.0,60.0,45.0,50.0,60.0,30.0,420.0,445.0,0.7408868250907474,90,0.00010571426660271505,0.12293267107747362,0.004881840783021438,0.009241539764399027
851,samples/sample_000851.npz,rectangular_body_000851,48,52,8,16,2,9,4,8,7,2,8,49.5,11.5,5.0,20.0,90.0,55.0,40.0,80.0,70.0,495.0,115.0,0.6441402151811921,224,0.00016942789412675507,0.2232471599615728,0.008906359658444942,0.018113213187761778
852,samples/sample_000852.npz,rectangular_body_000852,43,52,4,8,10,16,9,4,6,10,15,47.0,5.5,12.5,100.0,160.0,130.0,90.0,40.0,60.0,470.0,55.0,0.4484542584088386,216,0.00020958730269174505,0.0323096112682087,0.003755397345843329,0.004929833884645468
853,samples/sample_000853.npz,rectangular_body_000853,21,35,50,60,11,17,14,10,6,11,16,27.5,54.5,13.5,110.0,170.0,140.0,140.0,100.0,60.0,275.0,545.0,0.9158932679154612,840,0.0026039869085163524,0.20190794545266183,0.0335888523559087,0.03470044263338104
854,samples/sample_000854.npz,rectangular_body_000854,40,52,7,22,8,14,12,15,6,8,13,45.5,14.0,10.5,80.0,140.0,110.0,120.0,150.0,60.0,455.0,140.0,0.8614795680222909,1080,0.0024036742982795354,0.34106341986976707,0.04784615120815401,0.05564537209944536
855,samples/sample_000855.npz,rectangular_body_000855,37,51,33,38,3,8,14,5,5,3,7,43.5,35.0,5.0,30.0,80.0,55.0,140.0,50.0,50.0,435.0,350.0,0.49864983192062406,350,0.00043181528488548147,0.18861241402206314,0.012557905852502228,0.019452633107670852
856,samples/sample_000856.npz,rectangular_body_000856,2,16,40,54,14,20,14,14,6,14,19,8.5,46.5,16.5,140.0,200.0,170.0,140.0,140.0,60.0,85.0,465.0,0.9639892290892973,1176,0.0034107923036903434,0.2071346000784337,0.04075225289237308,0.04005728592972583
857,samples/sample_000857.npz,rectangular_body_000857,15,31,42,47,16,22,16,5,6,16,21,22.5,44.0,18.5,160.0,220.0,190.0,160.0,50.0,60.0,225.0,440.0,0.6369491029339129,480,0.0016376252442766104,0.04784813503430504,0.012870800758003412,0.008955183745368632
858,samples/sample_000858.npz,rectangular_body_000858,38,48,55,62,4,10,10,7,6,4,9,42.5,58.0,6.5,40.0,100.0,70.0,100.0,70.0,60.0,425.0,580.0,0.37112925616492903,420,0.00022003341068721862,0.13773535186882635,0.00792275927158256,0.014588622948586092
859,samples/sample_000859.npz,rectangular_body_000859,44,57,56,61,11,18,13,5,7,11,17,50.0,58.0,14.0,110.0,180.0,145.0,130.0,50.0,70.0,500.0,580.0,0.6925826987346471,455,0.0006842645546609959,0.08312724376217367,0.010826022249062418,0.013702187723702365
860,samples/sample_000860.npz,rectangular_body_000860,12,28,20,35,4,7,16,15,3,4,6,19.5,27.0,5.0,40.0,70.0,55.0,160.0,150.0,30.0,195.0,270.0,0.3977659218144628,720,0.0006951215423088727,0.20108575645843899,0.02044724667581715,0.028031375852155337
861,samples/sample_000861.npz,rectangular_body_000861,16,20,17,32,4,6,4,15,2,4,5,17.5,24.0,4.5,40.0,60.0,50.0,40.0,150.0,20.0,175.0,240.0,0.8105009507743453,120,0.00017978982645661806,0.10837457673363274,0.006985287595414268,0.011353444099055527
862,samples/sample_000862.npz,rectangular_body_000862,18,24,11,27,5,8,6,16,3,5,7,20.5,18.5,6.0,50.0,80.0,65.0,60.0,160.0,30.0,205.0,185.0,0.4634578840201816,288,0.0002841995418868059,0.10293992029016621,0.00892582702373609,0.012706777144609669
863,samples/sample_000863.npz,rectangular_body_000863,8,15,47,55,14,22,7,8,8,14,21,11.0,50.5,17.5,140.0,220.0,180.0,70.0,80.0,80.0,110.0,505.0,0.30839614963243334,448,0.0004159169698123114,0.025582610286744842,0.004836583966918741,0.004824666844917248
864,samples/sample_000864.npz,rectangular_body_000864,38,52,4,18,16,24,14,14,8,16,23,44.5,10.5,19.5,160.0,240.0,200.0,140.0,140.0,80.0,445.0,105.0,0.33037472608047314,1568,0.001963878183411357,0.07260109210332423,0.017907377778026215,0.014701761062744737
865,samples/sample_000865.npz,rectangular_body_000865,44,60,50,62,11,18,16,12,7,11,17,51.5,55.5,14.0,110.0,180.0,145.0,160.0,120.0,70.0,515.0,555.0,0.9147554662050614,1344,0.002777073223516741,0.29336041144034003,0.043773429122849185,0.052834699360298616
